"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,44.31,,
"DEU","Germany","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,44.31,,
"DEU","Germany","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2020","2020","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2021","2021","PC","Percentage","0","Units",,,47.475,,
"DEU","Germany","TOP_TRATE","Top tax rates","2022","2022","PC","Percentage","0","Units",,,47.475,,
"KOR","Korea","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,38.632,,
"KOR","Korea","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,40.831999,,
"KOR","Korea","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,36.7488,,
"KOR","Korea","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,36.66168,,
"KOR","Korea","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,36.60822,,
"KOR","Korea","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,35.572075,,
"KOR","Korea","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,35.539349,,
"KOR","Korea","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,35.483525,,
"KOR","Korea","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,35.384196,,
"KOR","Korea","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,35.377265,,
"KOR","Korea","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,35.308735,,
"KOR","Korea","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,35.206437,,
"KOR","Korea","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,38.188501,,
"KOR","Korea","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,38.126657,,
"KOR","Korea","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,39.358462,,
"KOR","Korea","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,39.340574,,
"KOR","Korea","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,39.329443,,
"KOR","Korea","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,41.399413,,
"KOR","Korea","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,43.427886,,
"KOR","Korea","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,43.339124,,
"KOR","Korea","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,44.131701,,
"KOR","Korea","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,47.21055,,
"KOR","Korea","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,47.13696,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,59.7,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,59.7,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,70.2,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,60.35,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,59.38,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,59.38,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,61,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,60,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,59,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,58,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,57,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,57,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,60,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2020","2020","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2021","2021","PC","Percentage","0","Units",,,50,,
"ISR","Israel","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2022","2022","PC","Percentage","0","Units",,,50,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2000","2000","NATCUR","National currency","0","Units",,,28924.048746,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2001","2001","NATCUR","National currency","0","Units",,,31674.7773,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2002","2002","NATCUR","National currency","0","Units",,,32975.886363,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2003","2003","NATCUR","National currency","0","Units",,,34888.12241,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2004","2004","NATCUR","National currency","0","Units",,,36750.416897,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2005","2005","NATCUR","National currency","0","Units",,,38064.668476,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2006","2006","NATCUR","National currency","0","Units",,,39336.864004,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2007","2007","NATCUR","National currency","0","Units",,,40984.935484,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2008","2008","NATCUR","National currency","0","Units",,,42783.111111,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2009","2009","NATCUR","National currency","0","Units",,,41737.444444,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2010","2010","NATCUR","National currency","0","Units",,,41980.666667,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2011","2011","NATCUR","National currency","0","Units",,,41720.555556,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2012","2012","NATCUR","National currency","0","Units",,,42517.444444,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2013","2013","NATCUR","National currency","0","Units",,,43046,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2014","2014","NATCUR","National currency","0","Units",,,43371.222222,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2015","2015","NATCUR","National currency","0","Units",,,43732.888889,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2016","2016","NATCUR","National currency","0","Units",,,44712.888889,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2017","2017","NATCUR","National currency","0","Units",,,45504,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2018","2018","NATCUR","National currency","0","Units",,,47226.555556,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2019","2019","NATCUR","National currency","0","Units",,,49028.692999,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2020","2020","NATCUR","National currency","0","Units",,,50770.556908,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2021","2021","NATCUR","National currency","0","Units",,,52135.335437,,
"IRL","Ireland","AVG_NAT","Average wage in national currency units ","2022","2022","NATCUR","National currency","0","Units",,,54649.037578,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,2.463804,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,2.42389,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,2.25507,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,2.151545,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,2.018315,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,1.92645,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,1.620491,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,1.50977,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,0.000004,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,0.000004,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,0.000003,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,0.000002,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,0.000002,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,3.850683,,
"CZE","Czechia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,3.950498,,
